,Name,Category,Town,Type,Contributions,Title,Review,Rating,Date,LocCode,Cuisine,Score
267,Black Rabbit,Food,Arundel, Pub/Bar,6,Poor service ,"Visited here today for a family birthday.

Allowing pets into a restaurant is a strange idea and having 2 yappy dogs behind you when your trying to have a nice family meal for a birthday celebration is not my idea of fun.

Starter was average at best. Steak was not cooked medium as requested.
Pudding well.....

We asked for 2 x 3 scoops of ice cream. 2 toffee and one chocolate and one vanilla and 2 chocolate.
The waitress didn’t write it down and when the order came it was wrong. We told the young very done up with makeup who then returned to correct the order.

Another waitress came and asked what we wanted again. So for a third time we were asked what we wanted for pudding.

We will not be visiting again.
",1,3.0,2.0,British,1
268,Piccolo Italia,Food,Littlehampton, Restaurant,19,Best garlic flat bread I’ve ever eaten,Outstanding hearty Italian food quick and friendly service will definitely going to be a regular from now on,5,2.0,2.0,Italian/Pizza,0
269,Travelodge Fontwell,Accommodation,Arundel,Hotel,1,great place,"nice place to for the price. booked 4 days before we acturally stayed got a family room for 2 of us. warm and clean rooms. good shower and bathroom. no where to go at 1.30am to get any food tho but all good very recommended.
Read less",5,4.0,2.0,0,0
270,White Swan Arundel,Accommodation,Arundel,Hotel,488,Worse pie and mash ever!,"We had Beef short rib, onion and thyme all butter pastry pie, red wine gravy, mash at £15.95.
When it arrived it looked impressive, unfortunately we didn’t enjoy it.
The mash was really dry, the gravy had zero flavour, it was like brown water. The meat in the pie was quite fatty, there was no flavour and definitely no thyme, very uninteresting.
We had a side portion of veggies at £3.95 which we left most of because the broccoli was hard.
Read less",2,2.0,2.0,0,1
271,Pizza Express,Food,Arundel, Restaurant,71,Very Disappointing ,"We booked Pizza Express for a lunchtime meal, but the whole experience was mediocre at best.

Despite having booked, our table was not ready, and tables were hastily rearranged to accommodate us.

The table concerned was filthy from the previous customer, and the request to clean it, did seem a little too much effort for the staff involved.

Our calamari was burnt, though the dough balls were fine.

The pizza’s were okay, but nothing more.

Everything was a disappointment and we won’t be returning in a hurry.",1,1.0,2.0,Italian/Pizza,1
272,Empress Bar,Food,Littlehampton, Pub/Bar,2,Accommodating and friendly,"I go here for lunch, sitting outside by the river on warm days or inside overlooking the river on chilly ones. The staff are friendly and accommodating, the food good. I especially enjoy the fresh sardines and reckon the coffee is the best in Littlehampton. Unfortunately, as you approach the premises they don't look too welcoming, but be brave and push open the doors. You won't be disappointed.l",4,2.0,0.0,British,0
273,The Burger Shop,Food,Arundel, Restaurant,1,Disappointed,"Extracted fan not working properly so there was a smoky haze in the restaurant had to take baby’s outside for air after a few complaints the windows were opened which helped. The restaurant would benefit from sun shade on window as we had to seat with shades on or find shade.

The food was ok although they forgot one of our parties food completely no real apology.

Staff not very welcoming or friendly.

Would not recommend and will not be returning.

Shame but something needs to change.",1,1.0,0.0,Other,1
274,"Crossbush, Beefeater",Food,Arundel, Steakhouse/Diner,8,Caroline Gilfrin,"Good value for money and such a variety of food to choose from. Had steak and look at mine.. it looks like a pig! (see photo) not shaped into one, so spooky. Made us and the friendly waitresses chuckle. A special mention for our waitress Lynsey, she made us feel welcome and was so attentive. A credit to the restuarant/company. She deserves a prize.",4,3.0,0.0,British,0
275,Bangkok Lounge,Food,Bognor, Restaurant,6,No,"Went here last night as it had such good reviews. Please save your money or go to tuptim siam instead. My partner literally walked out and vomited across the street for a good 10 minutes, he had chicken. I still have the taste lingering in my mouth, it refuses to leave. The man serving didn't seem too interested in anyone and was the only person there, no customer service skills. Food didn't feel authentic, maybe reheated and reheated hence the vomiting. Loo had nothing to dry hands on, had to use bog roll. Waste of money.",1,3.0,0.0,Chinese/Thai,1
276,Establo Lounge,Food,Littlehampton, Pub/Bar,1,Rude staff member,"Visited on 10th Jan 2019. Young staff member very rude and patronising. No doubt thought he was being ""clever"".",2,1.0,3.0,British,1
277,La Campagnia,Food,Arundel, Restaurant,5,"Average food, poor service","The food was fairly average, but the service was very poor. It does seem that we got the one surly, disinterested waitress and unfortunately that ruined our experience.

I would guess the other waitresses knew the weak-link as occasionally they would enquire re drinks and then our waitress would come over and look exasperated at the others for doing her job.

In total we had to wait about 20 minutes for starters, when the restaurant was less than half full, and then our main was about 45 minutes after finishing the starter - and only arrived 10 minutes after we queried with the waitress. Perhaps we were unlucky as there were people who arrived when we were eating our starter and had left before our main arrived. But our experience was ruined by the waiting and this particular member of staff.",2,4.0,0.0,Italian/Pizza,1
278,Arundel Castle,Attractions,Arundel,Historical/Culture,75,Castle ,"Went here today with family apart from being a bit pricey it was a good day out, saw lots of rooms and the garden was very colourful.
Read less",4,2.0,2.0,0,0
279,Establo Lounge,Food,Littlehampton, Pub/Bar,36,Worst experience and service,"What a dreadful experience we had at Establo today. We arrived and placed our order and unfortunately one meal was missed off, we understand that mistakes happen and the young male server apologised and informed us that it would be dealt with straight away and to expect a 5 minute delay. we had all finished eating and after 20mins there was still no sign of the missing meal meanwhile we had also had to send a breakfast back as the poached egg was like a bullet and the toast had been burnt but cleverly disguised by being turned upside down. We asked several times where the meal was to be told that it was coming whilst we watched everyone else being served. After 30 minutes we gave up and left. No apology just really bad service. That’s definitely our last time there.",1,2.0,3.0,British,1
280,47 Mussel Row,Food,Littlehampton, Restaurant,149,Never fails to pleased,"Once again it was just fantastic, food was beautifully cooked and tasted amazing. The tempura prawns alone are worth going for. The mussels were piled high and the chips perfection. See you again very soon",5,3.0,1.0,Seafood,0
281,Ocean Hotel & Spa,Accommodation,Bognor,Hotel,39,Avoid Avoid Avoid,"This place is terrible, the worst thing is the paper thin walls, and loud banging doors and lift areas, we were very unfortunate to have be put next to a family from hell, The adults were noisy, The were kids noisy, banging screaming and shouting until the early hours, it ruined our stay from day one, we have been coming here to this butlins for 4 years now, but we have never stayed in the ocean hotel, it’s always the wave, but this experience has done it for us now, no more butlins ever again, it’s ruined our holiday, we asked reception to deal with it, I believed they tried, but the noise continued, we are so unhappy, I have video proof and still nothing.

If you want a nice family holiday, don’t book here, you won’t get any sleep whatsoever, full of chavs and pond life.

I did plan to review the new pool, which in my personal opinion is very dangerous, and the poor quality of the hotel room, with its cobwebs and peeling paint, but I seriously haven’t got the interest or energy, butlins has just gone down hugely in my expectations, avoid avoid avoid.

The only plus side is the staff are actually fantastic, but what can they do when the whole resort is full to bursting point with undesirable chavs.",1,3.0,2.0,0,1
